855740,Santiago,,-4,-33.383,-70.783, 474
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.7,E,8,12.6,E,8,68,E,8,961,E,8,173,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.245,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.9,E,8,12.7,E,8,71,E,8,961,E,8,207,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.250,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.5,E,8,11.6,E,8,68,E,8,961,E,8,204,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.088,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.1,E,8,12.2,E,8,73,E,8,961,E,8,310,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.179,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,16.8,E,8,11.7,E,8,72,E,8,961,E,8,218,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.106,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,06:00,7,230,1,3,10,0,3,20,1,3,10,112,3,10,13,3,20,112,3,10,-9990,0,0,0,E,8,0,E,8,16.8,E,8,11.4,E,8,71,E,8,961,E,8,207,E,8,1.1,E,8,-9990,0,0,-9990,0,0,2.063,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,07:00,228,1412,115,3,10,435,3,20,45,3,10,12145,3,10,31067,3,20,7129,3,10,-9990,0,0,0,E,8,0,E,8,18.3,E,8,12.3,E,8,68,E,8,961,E,8,231,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.202,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,08:00,511,1412,319,3,10,682,3,20,73,3,10,34817,3,10,64137,3,20,11621,3,10,-9990,0,0,0,E,8,0,E,8,20.8,E,8,12.7,E,8,60,E,8,961,E,8,192,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.261,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,09:00,779,1412,545,3,10,819,3,20,93,3,10,59789,3,10,83567,3,20,13667,3,10,-9990,0,0,0,E,8,0,E,8,24.0,E,8,13.4,E,8,51,E,8,961,E,8,214,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.372,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,10:00,1015,1412,708,3,10,725,3,20,186,3,10,77401,3,10,71351,3,20,26083,3,10,-9990,0,0,3,E,8,2,E,8,27.0,E,8,13.4,E,8,43,E,8,961,E,8,253,E,8,3.2,E,8,-9990,0,0,-9990,0,0,2.367,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,11:00,1203,1412,836,3,10,597,3,20,328,3,10,91895,3,10,51543,3,20,47969,3,10,-9990,0,0,5,E,8,4,E,8,29.7,E,8,12.6,E,8,35,E,8,961,E,8,185,E,8,3.0,E,8,-9990,0,0,-9990,0,0,2.247,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,12:00,1329,1412,678,3,10,228,3,20,463,3,10,76064,3,10,23671,3,20,53772,3,10,-9990,0,0,9,E,8,8,E,8,30.8,E,8,12.7,E,8,33,E,8,961,E,8,226,E,8,3.2,E,8,-9990,0,0,-9990,0,0,2.252,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,13:00,1386,1412,793,3,10,318,3,20,480,3,10,88325,3,10,33026,3,20,55898,3,10,-9990,0,0,8,E,8,6,E,8,32.1,E,8,12.3,E,8,30,E,8,961,E,8,190,E,8,4.0,E,8,-9990,0,0,-9990,0,0,2.191,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,14:00,1369,1412,782,3,10,334,3,20,458,3,10,87364,3,10,34517,3,20,53893,3,10,-9990,0,0,8,E,8,6,E,8,33.0,E,8,12.8,E,8,29,E,8,961,E,8,148,E,8,4.7,E,8,-9990,0,0,-9990,0,0,2.272,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,15:00,1279,1412,737,3,10,337,3,20,431,3,10,81750,3,10,34346,3,20,50628,3,10,-9990,0,0,8,E,8,6,E,8,33.6,E,8,11.7,E,8,26,E,8,960,E,8,190,E,8,4.2,E,8,-9990,0,0,-9990,0,0,2.101,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,16:00,1123,1412,634,3,10,327,3,20,374,3,10,69828,3,10,31868,3,20,44478,3,10,-9990,0,0,8,E,8,6,E,8,33.8,E,8,11.5,E,8,26,E,8,960,E,8,221,E,8,5.5,E,8,-9990,0,0,-9990,0,0,2.075,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,17:00,911,1412,550,3,10,459,3,20,254,3,10,59438,3,10,34972,3,20,36870,3,10,-9990,0,0,6,E,8,5,E,8,33.6,E,8,12.2,E,8,27,E,8,960,E,8,171,E,8,4.2,E,8,-9990,0,0,-9990,0,0,2.176,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,18:00,658,1412,408,3,10,607,3,20,125,3,10,43798,3,10,54232,3,20,18535,3,10,-9990,0,0,0,E,8,0,E,8,32.9,E,8,12.8,E,8,30,E,8,960,E,8,200,E,8,4.7,E,8,-9990,0,0,-9990,0,0,2.273,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,19:00,380,1412,222,3,10,592,3,20,63,3,10,23852,3,10,51411,3,20,10009,3,10,-9990,0,0,0,E,8,0,E,8,31.4,E,8,13.0,E,8,33,E,8,960,E,8,187,E,8,3.2,E,8,-9990,0,0,-9990,0,0,2.312,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,20:00,51,605,25,3,10,0,3,20,25,3,10,2807,3,10,0,3,20,2807,3,10,-9990,0,0,0,E,8,0,E,8,29.4,E,8,13.2,E,8,37,E,8,960,E,8,191,E,8,2.9,E,8,-9990,0,0,-9990,0,0,2.332,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,27.5,E,8,15.1,E,8,47,E,8,960,E,8,204,E,8,2.5,E,8,-9990,0,0,-9990,0,0,2.677,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.6,E,8,15.5,E,8,54,E,8,960,E,8,165,E,8,1.6,E,8,-9990,0,0,-9990,0,0,2.755,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,23.7,E,8,15.5,E,8,60,E,8,960,E,8,220,E,8,1.1,E,8,-9990,0,0,-9990,0,0,2.739,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.8,E,8,14.8,E,8,65,E,8,960,E,8,171,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.623,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,20.5,E,8,13.9,E,8,66,E,8,960,E,8,247,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.453,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.1,E,8,14.9,E,8,77,E,8,960,E,8,175,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.639,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.5,E,8,14.2,E,8,76,E,8,960,E,8,190,E,8,4.0,E,8,-9990,0,0,-9990,0,0,2.514,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.8,E,8,14.1,E,8,79,E,8,960,E,8,155,E,8,3.5,E,8,-9990,0,0,-9990,0,0,2.495,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,17.3,E,8,13.7,E,8,79,E,8,960,E,8,187,E,8,3.2,E,8,-9990,0,0,-9990,0,0,2.414,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,06:00,7,222,1,3,10,0,3,20,1,3,10,147,3,10,16,3,20,147,3,10,-9990,0,0,0,E,8,0,E,8,17.2,E,8,14.0,E,8,81,E,8,960,E,8,170,E,8,2.5,E,8,-9990,0,0,-9990,0,0,2.473,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,07:00,225,1412,154,3,10,620,3,20,55,3,10,16037,3,10,47574,3,20,8465,3,10,-9990,0,0,0,E,8,0,E,8,18.9,E,8,13.9,E,8,73,E,8,959,E,8,187,E,8,3.0,E,8,-9990,0,0,-9990,0,0,2.451,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,08:00,508,1412,344,3,10,803,3,20,55,3,10,37744,3,10,81408,3,20,8475,3,10,-9990,0,0,0,E,8,0,E,8,21.4,E,8,14.0,E,8,63,E,8,959,E,8,164,E,8,1.8,E,8,-9990,0,0,-9990,0,0,2.468,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,09:00,776,1412,541,3,10,772,3,20,117,3,10,59543,3,10,75969,3,20,17758,3,10,-9990,0,0,0,E,8,0,E,8,24.0,E,8,13.8,E,8,53,E,8,959,E,8,219,E,8,2.1,E,8,-9990,0,0,-9990,0,0,2.431,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,10:00,1013,1412,807,3,10,854,3,20,194,3,10,87807,3,10,84938,3,20,26850,3,10,-9990,0,0,3,E,8,2,E,8,27.2,E,8,12.4,E,8,40,E,8,959,E,8,181,E,8,2.3,E,8,-9990,0,0,-9990,0,0,2.216,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,11:00,1201,1412,873,3,10,661,3,20,310,3,10,93459,3,10,64624,3,20,38462,3,10,-9990,0,0,5,E,8,4,E,8,29.5,E,8,11.2,E,8,32,E,8,959,E,8,192,E,8,3.0,E,8,-9990,0,0,-9990,0,0,2.031,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,12:00,1328,1412,497,3,10,99,3,20,403,3,10,56102,3,10,9637,3,20,47033,3,10,-9990,0,0,10,E,8,9,E,8,29.6,E,8,11.2,E,8,32,E,8,959,E,8,211,E,8,2.5,E,8,-9990,0,0,-9990,0,0,2.026,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,13:00,1386,1412,733,3,10,255,3,20,482,3,10,81558,3,10,26482,3,20,55566,3,10,-9990,0,0,9,E,8,8,E,8,30.4,E,8,10.8,E,8,30,E,8,959,E,8,221,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.978,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,14:00,1369,1412,564,3,10,94,3,20,472,3,10,63311,3,10,9441,3,20,54156,3,10,-9990,0,0,10,E,8,9,E,8,30.5,E,8,11.6,E,8,31,E,8,959,E,8,196,E,8,4.7,E,8,-9990,0,0,-9990,0,0,2.087,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,15:00,1280,1412,673,3,10,260,3,20,437,3,10,74544,3,10,26082,3,20,50901,3,10,-9990,0,0,9,E,8,8,E,8,30.9,E,8,10.7,E,8,29,E,8,959,E,8,195,E,8,3.5,E,8,-9990,0,0,-9990,0,0,1.969,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,16:00,1124,1412,592,3,10,265,3,20,381,3,10,65105,3,10,24991,3,20,45210,3,10,-9990,0,0,9,E,8,8,E,8,30.9,E,8,11.3,E,8,30,E,8,959,E,8,202,E,8,4.5,E,8,-9990,0,0,-9990,0,0,2.044,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,17:00,912,1412,401,3,10,127,3,20,319,3,10,44386,3,10,10817,3,20,37398,3,10,-9990,0,0,10,E,8,9,E,8,30.2,E,8,11.7,E,8,32,E,8,959,E,8,201,E,8,3.5,E,8,-9990,0,0,-9990,0,0,2.110,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,18:00,659,1412,264,3,10,81,3,20,226,3,10,29381,3,10,7593,3,20,25837,3,10,-9990,0,0,10,E,8,9,E,8,29.1,E,8,12.1,E,8,35,E,8,959,E,8,231,E,8,3.7,E,8,-9990,0,0,-9990,0,0,2.170,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,19:00,381,1412,147,3,10,102,3,20,120,3,10,16166,3,10,6577,3,20,14390,3,10,-9990,0,0,9,E,8,8,E,8,27.7,E,8,11.5,E,8,36,E,8,959,E,8,197,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.074,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,20:00,51,607,21,3,10,0,3,20,21,3,10,2414,3,10,0,3,20,2414,3,10,-9990,0,0,9,E,8,8,E,8,26.0,E,8,11.9,E,8,41,E,8,959,E,8,213,E,8,1.3,E,8,-9990,0,0,-9990,0,0,2.132,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,24.4,E,8,13.8,E,8,52,E,8,959,E,8,243,E,8,0.9,E,8,-9990,0,0,-9990,0,0,2.440,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,22.9,E,8,13.7,E,8,56,E,8,959,E,8,290,E,8,0.6,E,8,-9990,0,0,-9990,0,0,2.418,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,21.3,E,8,12.4,E,8,57,E,8,959,E,8,267,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.217,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,19.7,E,8,11.9,E,8,61,E,8,959,E,8,323,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.140,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,19.0,E,8,13.0,E,8,68,E,8,959,E,8,299,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.306,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,18.4,E,8,12.7,E,8,69,E,8,959,E,8,305,E,8,0.1,E,8,-9990,0,0,-9990,0,0,2.259,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,18.0,E,8,12.8,E,8,72,E,8,959,E,8,302,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.277,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,17.7,E,8,13.0,E,8,74,E,8,959,E,8,306,E,8,0.3,E,8,-9990,0,0,-9990,0,0,2.304,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,17.4,E,8,13.4,E,8,77,E,8,959,E,8,309,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.373,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,06:00,6,213,1,3,10,0,3,20,1,3,10,77,3,10,11,3,20,77,3,10,-9990,0,0,1,E,8,1,E,8,17.3,E,8,13.1,E,8,76,E,8,959,E,8,306,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.325,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,07:00,221,1412,156,3,10,613,3,20,60,3,10,16176,3,10,45257,3,20,9078,3,10,-9990,0,0,1,E,8,1,E,8,19.2,E,8,12.8,E,8,67,E,8,959,E,8,308,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.280,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,08:00,504,1412,405,3,10,877,3,20,92,3,10,43514,3,10,82240,3,20,14124,3,10,-9990,0,0,0,E,8,0,E,8,22.4,E,8,13.1,E,8,56,E,8,959,E,8,300,E,8,0.3,E,8,-9990,0,0,-9990,0,0,2.320,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,09:00,774,1412,658,3,10,994,3,20,114,3,10,70602,3,10,98843,3,20,16425,3,10,-9990,0,0,0,E,8,0,E,8,25.8,E,8,12.5,E,8,43,E,8,959,E,8,306,E,8,0.5,E,8,-9990,0,0,-9990,0,0,2.219,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,10:00,1011,1412,877,3,10,1042,3,20,130,3,10,93422,3,10,105509,3,20,17869,3,10,-9990,0,0,0,E,8,0,E,8,29.2,E,8,10.0,E,8,30,E,8,959,E,8,282,E,8,0.7,E,8,-9990,0,0,-9990,0,0,1.870,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,11:00,1200,1412,1085,3,10,863,3,20,352,3,10,114945,3,10,85635,3,20,42173,3,10,-9990,0,0,5,E,8,4,E,8,32.5,E,8,10.0,E,8,25,E,8,959,E,8,283,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.874,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,12:00,1327,1412,548,3,10,112,3,20,443,3,10,61518,3,10,10986,3,20,51189,3,10,-9990,0,0,10,E,8,9,E,8,32.5,E,8,10.4,E,8,26,E,8,959,E,8,205,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.927,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,13:00,1385,1412,578,3,10,74,3,20,506,3,10,64764,3,10,7192,3,20,57708,3,10,-9990,0,0,10,E,8,9,E,8,32.6,E,8,9.6,E,8,24,E,8,959,E,8,225,E,8,2.1,E,8,-9990,0,0,-9990,0,0,1.816,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,14:00,1369,1412,499,3,10,43,3,20,457,3,10,55933,3,10,3757,3,20,52291,3,10,-9990,0,0,10,E,8,9,E,8,32.2,E,8,9.7,E,8,25,E,8,959,E,8,194,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.824,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,15:00,1280,1412,493,3,10,39,3,20,458,3,10,55154,3,10,3187,3,20,52264,3,10,-9990,0,0,10,E,8,9,E,8,31.9,E,8,10.0,E,8,26,E,8,959,E,8,235,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.862,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,16:00,1125,1412,414,3,10,37,3,20,385,3,10,46319,3,10,2959,3,20,43961,3,10,-9990,0,0,10,E,8,9,E,8,31.3,E,8,10.1,E,8,27,E,8,959,E,8,249,E,8,1.8,E,8,-9990,0,0,-9990,0,0,1.888,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,17:00,913,1412,373,3,10,94,3,20,312,3,10,41580,3,10,9240,3,20,35604,3,10,-9990,0,0,10,E,8,9,E,8,30.6,E,8,9.4,E,8,27,E,8,960,E,8,232,E,8,3.5,E,8,-9990,0,0,-9990,0,0,1.788,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,18:00,660,1412,244,3,10,57,3,20,217,3,10,27066,3,10,4974,3,20,24741,3,10,-9990,0,0,10,E,8,9,E,8,29.5,E,8,8.5,E,8,27,E,8,960,E,8,204,E,8,5.2,E,8,-9990,0,0,-9990,0,0,1.683,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,19:00,382,1412,121,3,10,23,3,20,115,3,10,13354,3,10,2298,3,20,12732,3,10,-9990,0,0,10,E,8,9,E,8,28.1,E,8,8.9,E,8,30,E,8,960,E,8,165,E,8,4.7,E,8,-9990,0,0,-9990,0,0,1.732,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,20:00,52,609,10,3,10,0,3,20,10,3,10,1253,3,10,0,3,20,1253,3,10,-9990,0,0,9,E,8,8,E,8,26.4,E,8,8.9,E,8,33,E,8,960,E,8,157,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.733,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,24.5,E,8,11.1,E,8,43,E,8,960,E,8,194,E,8,2.5,E,8,-9990,0,0,-9990,0,0,2.015,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,22.6,E,8,10.8,E,8,47,E,8,960,E,8,178,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.977,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,20.7,E,8,11.0,E,8,54,E,8,960,E,8,175,E,8,2.5,E,8,-9990,0,0,-9990,0,0,2.008,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,18.8,E,8,11.0,E,8,60,E,8,960,E,8,160,E,8,2.5,E,8,-9990,0,0,-9990,0,0,2.006,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,17.8,E,8,10.9,E,8,64,E,8,960,E,8,188,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.983,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,16.5,E,8,10.3,E,8,67,E,8,961,E,8,195,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.903,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,15.8,E,8,10.0,E,8,69,E,8,961,E,8,167,E,8,3.7,E,8,-9990,0,0,-9990,0,0,1.872,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,15.1,E,8,9.3,E,8,68,E,8,961,E,8,153,E,8,4.2,E,8,-9990,0,0,-9990,0,0,1.779,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,14.6,E,8,9.0,E,8,69,E,8,961,E,8,167,E,8,4.5,E,8,-9990,0,0,-9990,0,0,1.736,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,06:00,6,204,1,3,10,0,3,20,1,3,10,90,3,10,13,3,20,90,3,10,-9990,0,0,4,E,8,3,E,8,14.5,E,8,9.4,E,8,71,E,8,961,E,8,110,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.787,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,07:00,218,1412,109,3,10,403,3,20,46,3,10,11390,3,10,26634,3,20,7276,3,10,-9990,0,0,4,E,8,3,E,8,15.8,E,8,9.4,E,8,66,E,8,961,E,8,168,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.791,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,08:00,501,1412,293,3,10,574,3,20,89,3,10,31333,3,10,49938,3,20,13598,3,10,-9990,0,0,3,E,8,2,E,8,17.9,E,8,9.8,E,8,59,E,8,961,E,8,191,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.836,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
