162390,Roma/Ciampino,,1,41.800,12.583, 131
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,7.7,E,8,5.6,E,8,86,E,8,995,E,8,83,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.368,E,8,0.096,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,7.4,E,8,4.3,E,8,80,E,8,995,E,8,72,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.253,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,7.1,E,8,3.8,E,8,80,E,8,995,E,8,114,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.212,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.9,E,8,3.6,E,8,79,E,8,995,E,8,220,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.197,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.8,E,8,3.4,E,8,79,E,8,995,E,8,128,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.176,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.7,E,8,3.5,E,8,80,E,8,995,E,8,117,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.189,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,6.5,E,8,3.3,E,8,80,E,8,995,E,8,96,E,8,0.8,E,8,-9990,0,0,-9990,0,0,1.168,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,08:00,5,203,1,3,10,0,3,20,1,3,10,76,3,10,13,3,20,76,3,10,-9990,0,0,10,E,8,9,E,8,6.6,E,8,2.9,E,8,77,E,8,995,E,8,147,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.139,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,09:00,178,1412,53,3,10,58,3,20,46,3,10,5867,3,10,2627,3,20,5537,3,10,-9990,0,0,10,E,8,9,E,8,7.7,E,8,3.5,E,8,75,E,8,995,E,8,79,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.182,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,10:00,366,1412,113,3,10,22,3,20,107,3,10,12490,3,10,2273,3,20,11901,3,10,-9990,0,0,10,E,8,9,E,8,8.9,E,8,3.9,E,8,71,E,8,995,E,8,118,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.218,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,11:00,504,1412,182,3,10,61,3,20,160,3,10,20096,3,10,5479,3,20,18139,3,10,-9990,0,0,10,E,8,9,E,8,10.1,E,8,3.3,E,8,63,E,8,995,E,8,50,E,8,2.5,E,8,-9990,0,0,-9990,0,0,1.173,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,12:00,583,1412,200,3,10,33,3,20,186,3,10,22127,3,10,2376,3,20,21146,3,10,-9990,0,0,10,E,8,9,E,8,11.1,E,8,3.6,E,8,60,E,8,995,E,8,136,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.192,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,13:00,597,1412,194,3,10,24,3,20,184,3,10,21718,3,10,2455,3,20,20680,3,10,-9990,0,0,10,E,8,9,E,8,11.7,E,8,3.8,E,8,58,E,8,995,E,8,100,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.209,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,14:00,545,1412,128,3,10,0,3,20,128,3,10,14585,3,10,0,3,20,14585,3,10,-9990,0,0,10,E,8,9,E,8,11.7,E,8,3.6,E,8,57,E,8,996,E,8,58,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.192,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,15:00,431,1412,98,3,10,0,3,20,98,3,10,11091,3,10,0,3,20,11091,3,10,-9990,0,0,10,E,8,9,E,8,11.5,E,8,3.7,E,8,59,E,8,996,E,8,55,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.201,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,16:00,262,1412,56,3,10,0,3,20,56,3,10,6267,3,10,0,3,20,6267,3,10,-9990,0,0,10,E,8,9,E,8,11.0,E,8,4.0,E,8,62,E,8,996,E,8,131,E,8,3.9,E,8,-9990,0,0,-9990,0,0,1.232,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,17:00,28,499,2,3,10,0,3,20,2,3,10,311,3,10,12,3,20,311,3,10,-9990,0,0,10,E,8,9,E,8,10.2,E,8,6.6,E,8,78,E,8,996,E,8,36,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.471,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,9.7,E,8,7.5,E,8,86,E,8,996,E,8,110,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.565,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,9.1,E,8,6.9,E,8,86,E,8,997,E,8,97,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.505,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,8.5,E,8,6.3,E,8,86,E,8,997,E,8,101,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.447,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,7.9,E,8,5.8,E,8,86,E,8,997,E,8,114,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.391,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,7.4,E,8,5.2,E,8,86,E,8,997,E,8,75,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.338,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,6.8,E,8,4.7,E,8,86,E,8,997,E,8,85,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.286,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,6.2,E,8,4.1,E,8,86,E,8,998,E,8,126,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.237,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,5.6,E,8,3.5,E,8,86,E,8,998,E,8,157,E,8,0.7,E,8,-9990,0,0,-9990,0,0,1.184,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.9,E,8,2.9,E,8,87,E,8,998,E,8,130,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.133,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,4.3,E,8,2.2,E,8,87,E,8,998,E,8,100,E,8,3.6,E,8,-9990,0,0,-9990,0,0,1.084,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,3.9,E,8,0.4,E,8,78,E,8,998,E,8,20,E,8,2.9,E,8,-9990,0,0,-9990,0,0,0.953,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,3.6,E,8,0.4,E,8,80,E,8,999,E,8,97,E,8,3.9,E,8,-9990,0,0,-9990,0,0,0.956,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,3.4,E,8,0.4,E,8,80,E,8,999,E,8,35,E,8,2.7,E,8,-9990,0,0,-9990,0,0,0.951,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,3.2,E,8,-0.1,E,8,79,E,8,999,E,8,97,E,8,3.2,E,8,-9990,0,0,-9990,0,0,0.922,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,08:00,5,202,1,3,10,0,3,20,1,3,10,153,3,10,19,3,20,152,3,10,-9990,0,0,5,E,8,4,E,8,3.2,E,8,-0.2,E,8,78,E,8,999,E,8,29,E,8,1.3,E,8,-9990,0,0,-9990,0,0,0.914,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,09:00,178,1412,72,3,10,197,3,20,47,3,10,7460,3,10,7199,3,20,6554,3,10,-9990,0,0,5,E,8,4,E,8,4.6,E,8,-0.1,E,8,71,E,8,999,E,8,84,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.920,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,10:00,366,1412,181,3,10,387,3,20,81,3,10,19288,3,10,29696,3,20,11579,3,10,-9990,0,0,5,E,8,4,E,8,6.5,E,8,1.2,E,8,69,E,8,1000,E,8,91,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.012,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,11:00,505,1412,313,3,10,553,3,20,115,3,10,33374,3,10,47454,3,20,16391,3,10,-9990,0,0,4,E,8,3,E,8,8.8,E,8,2.0,E,8,62,E,8,1000,E,8,57,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.068,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,12:00,584,1412,427,3,10,755,3,20,114,3,10,44793,3,10,68585,3,20,16396,3,10,-9990,0,0,1,E,8,1,E,8,11.0,E,8,3.0,E,8,58,E,8,1000,E,8,121,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.148,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,13:00,599,1412,402,3,10,674,3,20,116,3,10,42210,3,10,60362,3,20,16601,3,10,-9990,0,0,3,E,8,2,E,8,12.3,E,8,3.2,E,8,54,E,8,1000,E,8,86,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.161,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,14:00,547,1412,251,3,10,200,3,20,174,3,10,27485,3,10,18633,3,20,20259,3,10,-9990,0,0,9,E,8,8,E,8,12.3,E,8,3.2,E,8,54,E,8,1000,E,8,106,E,8,2.5,E,8,-9990,0,0,-9990,0,0,1.163,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,15:00,434,1412,165,3,10,109,3,20,132,3,10,18031,3,10,8383,3,20,15455,3,10,-9990,0,0,9,E,8,8,E,8,11.9,E,8,3.8,E,8,58,E,8,1000,E,8,105,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.214,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,16:00,265,1412,70,3,10,10,3,20,68,3,10,7789,3,10,927,3,20,7615,3,10,-9990,0,0,9,E,8,8,E,8,10.7,E,8,3.9,E,8,62,E,8,1000,E,8,67,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.216,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,17:00,30,509,3,3,10,0,3,20,3,3,10,365,3,10,12,3,20,365,3,10,-9990,0,0,9,E,8,8,E,8,9.3,E,8,3.7,E,8,68,E,8,1000,E,8,111,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.198,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,8.8,E,8,4.2,E,8,73,E,8,1000,E,8,96,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.242,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,8.3,E,8,3.1,E,8,70,E,8,1000,E,8,107,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.156,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,7.8,E,8,3.3,E,8,73,E,8,1000,E,8,78,E,8,0.5,E,8,-9990,0,0,-9990,0,0,1.166,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,7.3,E,8,4.0,E,8,79,E,8,1000,E,8,153,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.231,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,6.9,E,8,4.4,E,8,84,E,8,1000,E,8,200,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.261,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,6.4,E,8,3.8,E,8,84,E,8,1000,E,8,177,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.212,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,5.9,E,8,4.0,E,8,88,E,8,1000,E,8,278,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.228,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,5.4,E,8,4.0,E,8,91,E,8,1000,E,8,299,E,8,0.0,E,8,-9990,0,0,-9990,0,0,1.226,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.9,E,8,3.8,E,8,92,E,8,1000,E,8,305,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.213,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.5,E,8,3.2,E,8,91,E,8,1000,E,8,302,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.161,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.3,E,8,3.2,E,8,93,E,8,999,E,8,261,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.162,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,4.1,E,8,3.2,E,8,94,E,8,999,E,8,309,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.157,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.9,E,8,3.2,E,8,95,E,8,999,E,8,261,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.161,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,3.8,E,8,3.8,E,8,100,E,8,999,E,8,263,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.208,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,08:00,5,202,0,3,10,0,3,20,0,3,10,66,3,10,12,3,20,66,3,10,-9990,0,0,6,E,8,6,E,8,3.8,E,8,3.8,E,8,100,E,8,999,E,8,255,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.209,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,09:00,178,1412,61,3,10,73,3,20,52,3,10,6657,3,10,3769,3,20,6182,3,10,-9990,0,0,6,E,8,6,E,8,5.1,E,8,4.5,E,8,95,E,8,999,E,8,216,E,8,0.4,E,8,-9990,0,0,-9990,0,0,1.270,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,10:00,367,1412,170,3,10,310,3,20,90,3,10,18004,3,10,19927,3,20,12823,3,10,-9990,0,0,6,E,8,6,E,8,7.2,E,8,5.3,E,8,88,E,8,999,E,8,192,E,8,0.5,E,8,-9990,0,0,-9990,0,0,1.348,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,11:00,506,1412,252,3,10,324,3,20,136,3,10,27118,3,10,28756,3,20,16806,3,10,-9990,0,0,6,E,8,5,E,8,9.2,E,8,5.3,E,8,77,E,8,999,E,8,193,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.344,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,12:00,586,1412,301,3,10,331,3,20,163,3,10,32364,3,10,29866,3,20,19964,3,10,-9990,0,0,8,E,8,6,E,8,10.7,E,8,5.7,E,8,71,E,8,999,E,8,70,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.385,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,13:00,601,1412,297,3,10,302,3,20,168,3,10,31939,3,10,26727,3,20,20560,3,10,-9990,0,0,8,E,8,6,E,8,11.8,E,8,6.1,E,8,68,E,8,999,E,8,90,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.419,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,14:00,550,1412,272,3,10,302,3,20,154,3,10,29221,3,10,26282,3,20,18981,3,10,-9990,0,0,8,E,8,6,E,8,12.2,E,8,6.5,E,8,68,E,8,999,E,8,59,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.467,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,15:00,437,1412,203,3,10,261,3,20,122,3,10,21656,3,10,20951,3,20,15176,3,10,-9990,0,0,8,E,8,6,E,8,12.3,E,8,6.4,E,8,67,E,8,999,E,8,100,E,8,0.7,E,8,-9990,0,0,-9990,0,0,1.450,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,16:00,269,1412,113,3,10,223,3,20,70,3,10,11983,3,10,16308,3,20,8880,3,10,-9990,0,0,8,E,8,6,E,8,11.8,E,8,5.5,E,8,65,E,8,1000,E,8,159,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.366,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,17:00,31,519,8,3,10,0,3,20,8,3,10,999,3,10,0,3,20,999,3,10,-9990,0,0,6,E,8,5,E,8,10.5,E,8,5.2,E,8,70,E,8,1000,E,8,97,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.334,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,9.7,E,8,5.2,E,8,73,E,8,1000,E,8,114,E,8,5.3,E,8,-9990,0,0,-9990,0,0,1.337,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,9.0,E,8,5.4,E,8,78,E,8,1000,E,8,30,E,8,4.7,E,8,-9990,0,0,-9990,0,0,1.354,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,8.2,E,8,4.8,E,8,79,E,8,1000,E,8,22,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.302,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,7.4,E,8,4.8,E,8,83,E,8,1000,E,8,104,E,8,2.7,E,8,-9990,0,0,-9990,0,0,1.300,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,6.7,E,8,4.7,E,8,87,E,8,1001,E,8,88,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.289,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,5.9,E,8,4.4,E,8,90,E,8,1001,E,8,40,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.265,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,5.2,E,8,4.1,E,8,93,E,8,1001,E,8,70,E,8,2.9,E,8,-9990,0,0,-9990,0,0,1.234,E,8,0.069,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,4.4,E,8,3.1,E,8,92,E,8,1001,E,8,98,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.156,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,3.5,E,8,2.6,E,8,94,E,8,1001,E,8,105,E,8,2.0,E,8,-9990,0,0,-9990,0,0,1.112,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,2.7,E,8,1.7,E,8,93,E,8,1002,E,8,77,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.047,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,2.2,E,8,1.5,E,8,95,E,8,1002,E,8,18,E,8,3.9,E,8,-9990,0,0,-9990,0,0,1.030,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,1.8,E,8,1.5,E,8,98,E,8,1002,E,8,32,E,8,4.2,E,8,-9990,0,0,-9990,0,0,1.030,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,1.5,E,8,1.2,E,8,98,E,8,1002,E,8,20,E,8,2.2,E,8,-9990,0,0,-9990,0,0,1.007,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,1.2,E,8,0.9,E,8,98,E,8,1002,E,8,33,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.991,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,08:00,5,202,1,3,10,0,3,20,1,3,10,80,3,10,13,3,20,80,3,10,-9990,0,0,1,E,8,1,E,8,1.2,E,8,1.1,E,8,99,E,8,1002,E,8,101,E,8,0.9,E,8,-9990,0,0,-9990,0,0,0.999,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,09:00,178,1412,98,3,10,502,3,20,34,3,10,9814,3,10,33935,3,20,5533,3,10,-9990,0,0,0,E,8,0,E,8,3.2,E,8,2.2,E,8,93,E,8,1003,E,8,93,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.084,E,8,0.077,E,8,0.20,E,8,0,-9990,0,0
