688160,Cape Town,,2,-33.967,18.600,  44
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2005,16:00,1130,1412,631,3,10,314,3,20,379,3,10,69555,3,10,27982,3,20,47161,3,10,-9990,0,0,8,E,8,6,E,8,31.8,E,8,17.7,E,8,43,E,8,1006,E,8,221,E,8,7.0,E,8,-9990,0,0,-9990,0,0,3.199,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,17:00,921,1412,440,3,10,175,3,20,326,3,10,48880,3,10,14850,3,20,39188,3,10,-9990,0,0,9,E,8,8,E,8,31.5,E,8,18.2,E,8,45,E,8,1006,E,8,171,E,8,6.0,E,8,-9990,0,0,-9990,0,0,3.319,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,18:00,671,1412,291,3,10,111,3,20,238,3,10,32835,3,10,10755,3,20,27722,3,10,-9990,0,0,10,E,8,9,E,8,30.6,E,8,21.7,E,8,59,E,8,1006,E,8,200,E,8,6.3,E,8,-9990,0,0,-9990,0,0,4.225,E,8,0.096,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,19:00,396,1412,160,3,10,147,3,20,119,3,10,17725,3,10,10621,3,20,14745,3,10,-9990,0,0,0,E,8,0,E,8,29.7,E,8,18.6,E,8,51,E,8,1006,E,8,187,E,8,5.2,E,8,-9990,0,0,-9990,0,0,3.416,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,20:00,59,651,25,3,10,0,3,20,25,3,10,2769,3,10,0,3,20,2769,3,10,-9990,0,0,0,E,8,0,E,8,28.5,E,8,18.4,E,8,55,E,8,1006,E,8,191,E,8,4.7,E,8,-9990,0,0,-9990,0,0,3.375,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,26.7,E,8,19.2,E,8,63,E,8,1006,E,8,204,E,8,4.3,E,8,-9990,0,0,-9990,0,0,3.562,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.0,E,8,19.4,E,8,71,E,8,1006,E,8,165,E,8,3.4,E,8,-9990,0,0,-9990,0,0,3.603,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,23.2,E,8,19.1,E,8,78,E,8,1007,E,8,220,E,8,2.9,E,8,-9990,0,0,-9990,0,0,3.525,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.4,E,8,18.3,E,8,82,E,8,1007,E,8,171,E,8,2.7,E,8,-9990,0,0,-9990,0,0,3.331,E,8,0.096,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,20.5,E,8,17.7,E,8,84,E,8,1007,E,8,202,E,8,2.7,E,8,-9990,0,0,-9990,0,0,3.206,E,8,0.079,E,8,0.20,E,8,0,-9990,0,0
